UserId,Gender,DateOfBirth,PremiumPupil
107110,1,,
25043,1,2003-12-01 00:00:00.000,0.0
202,2,2003-11-01 00:00:00.000,0.0
105198,0,,
80994,1,2003-09-01 00:00:00.000,
51758,0,,
105728,1,2005-08-01 00:00:00.000,0.0
86808,1,,
105064,2,,
79144,2,2006-08-01 00:00:00.000,
22392,2,2006-11-01 00:00:00.000,1.0
31006,1,2004-04-01 00:00:00.000,0.0
13909,1,2008-09-01 00:00:00.000,
35539,0,,
55373,1,2004-12-01 00:00:00.000,
115547,1,,
37813,0,,
47549,1,,
34787,2,2007-04-01 00:00:00.000,
109342,2,2005-05-01 00:00:00.000,
36651,2,2010-12-01 00:00:00.000,
81152,1,2007-03-01 00:00:00.000,
85227,1,2005-03-01 00:00:00.000,
116399,2,,
60350,2,,
112872,0,,
79773,0,,
7394,1,2005-12-01 00:00:00.000,
110092,1,2007-12-01 00:00:00.000,1.0
18939,1,2005-06-01 00:00:00.000,
90334,0,,
105838,0,,
98507,1,2004-12-01 00:00:00.000,
71624,0,,
95092,1,,
69907,2,2006-12-01 00:00:00.000,
35516,1,2005-01-01 00:00:00.000,0.0
101890,1,2004-05-01 00:00:00.000,0.0
20031,0,,
110606,1,2005-08-01 00:00:00.000,
82128,2,2003-12-01 00:00:00.000,0.0
101134,1,,
65207,0,,
24991,2,2005-11-01 00:00:00.000,
12788,0,,
39686,2,2003-06-01 00:00:00.000,
43559,0,,
82439,2,2006-08-01 00:00:00.000,0.0
94148,1,2003-10-01 00:00:00.000,0.0
108757,1,2003-02-01 00:00:00.000,
35276,2,2006-06-01 00:00:00.000,0.0
48970,0,,
65899,2,,
7108,2,2007-10-01 00:00:00.000,0.0
14383,1,2005-10-01 00:00:00.000,
102544,2,2004-09-01 00:00:00.000,
57644,0,,
26853,0,,
5992,2,2005-10-01 00:00:00.000,1.0
102441,1,2005-03-01 00:00:00.000,0.0
65304,1,,
36230,0,,
14628,1,2007-12-01 00:00:00.000,
110922,1,2004-02-01 00:00:00.000,1.0
33045,0,,
46135,1,2003-08-01 00:00:00.000,0.0
53428,2,2004-02-01 00:00:00.000,
104611,0,,
22581,1,2006-07-01 00:00:00.000,0.0
118333,2,2006-11-01 00:00:00.000,
55560,1,2004-06-01 00:00:00.000,0.0
32056,1,2004-06-01 00:00:00.000,
19310,0,,
102146,0,,
49408,0,,
54663,2,2002-10-01 00:00:00.000,
26167,2,2008-05-01 00:00:00.000,
82557,2,2006-12-01 00:00:00.000,
76460,2,2004-04-01 00:00:00.000,
64340,0,2008-12-01 00:00:00.000,
24182,0,,
9797,1,2008-01-01 00:00:00.000,
64861,0,2005-05-01 00:00:00.000,
91111,2,2011-05-01 00:00:00.000,
70934,2,2010-02-01 00:00:00.000,
24305,1,1998-10-01 00:00:00.000,
116211,0,,
77305,2,2008-04-01 00:00:00.000,
22651,0,,
86765,1,1992-12-01 00:00:00.000,
60232,1,2004-05-01 00:00:00.000,
31375,2,2007-08-01 00:00:00.000,
29258,1,2002-01-01 00:00:00.000,
44675,1,2005-01-01 00:00:00.000,
30747,2,2006-05-01 00:00:00.000,1.0
30452,0,,
106089,0,,
73620,1,2007-03-01 00:00:00.000,
57117,0,,
88077,0,,
24447,2,2004-07-01 00:00:00.000,1.0
17179,0,,
59209,1,2002-12-01 00:00:00.000,0.0
63464,2,2007-01-01 00:00:00.000,
115129,0,,
105903,1,,
24660,2,2008-08-01 00:00:00.000,
91620,1,2011-01-01 00:00:00.000,0.0
5111,2,2005-06-01 00:00:00.000,
43915,1,2007-01-01 00:00:00.000,0.0
90307,0,,
56601,1,2004-04-01 00:00:00.000,0.0
92292,1,2012-08-01 00:00:00.000,
102637,1,2007-03-01 00:00:00.000,
23032,0,,
112547,2,2004-07-01 00:00:00.000,0.0
36190,2,2004-07-01 00:00:00.000,0.0
5098,0,,
40349,2,2006-12-01 00:00:00.000,
40800,0,,
38723,2,,
3219,1,2008-07-01 00:00:00.000,0.0
90878,2,2012-09-01 00:00:00.000,0.0
102243,1,2006-04-01 00:00:00.000,1.0
51409,2,2007-10-01 00:00:00.000,0.0
80327,2,2003-03-01 00:00:00.000,
43304,0,,
94831,0,2010-01-01 00:00:00.000,
35786,2,2008-01-01 00:00:00.000,
64863,1,2003-09-01 00:00:00.000,
25902,0,,
117222,2,2007-02-01 00:00:00.000,0.0
33570,0,,
94626,1,2006-12-01 00:00:00.000,
60489,1,2005-08-01 00:00:00.000,
74726,2,2007-03-01 00:00:00.000,0.0
89886,1,2006-09-01 00:00:00.000,0.0
8773,0,,
60802,2,2006-07-01 00:00:00.000,
39822,0,,
55116,0,,
48121,0,,
104726,2,2005-12-01 00:00:00.000,1.0
34179,2,2003-10-01 00:00:00.000,
65245,1,,
14919,2,2007-11-01 00:00:00.000,0.0
75161,1,2006-10-01 00:00:00.000,
40665,0,,
78221,2,2006-03-01 00:00:00.000,
103087,2,2004-04-01 00:00:00.000,0.0
39492,1,2007-06-01 00:00:00.000,
56633,1,2006-01-01 00:00:00.000,
81135,1,2006-09-01 00:00:00.000,0.0
79981,2,2007-09-01 00:00:00.000,0.0
64555,2,2005-02-01 00:00:00.000,
48785,0,,
38467,0,,
113759,2,,
111158,2,2003-05-01 00:00:00.000,0.0
97511,0,2004-12-01 00:00:00.000,
94629,0,,
41653,0,,
58117,1,,
79907,2,2005-09-01 00:00:00.000,
87819,2,2008-10-01 00:00:00.000,0.0
88022,0,,
54515,2,2008-02-01 00:00:00.000,1.0
99995,2,2008-03-01 00:00:00.000,
8647,0,,
75934,1,2008-09-01 00:00:00.000,
75557,2,2004-03-01 00:00:00.000,1.0
44388,0,,
6199,2,2008-02-01 00:00:00.000,
55933,2,2005-04-01 00:00:00.000,0.0
78145,2,2008-03-01 00:00:00.000,
114745,1,,
30015,0,,
95808,2,,
44110,0,2006-08-01 00:00:00.000,
15396,1,2008-01-01 00:00:00.000,0.0
9975,1,2004-05-01 00:00:00.000,1.0
9436,2,2005-11-01 00:00:00.000,
81888,0,,
13680,1,,
111864,0,,
65248,1,2004-04-01 00:00:00.000,1.0
110437,2,,
79933,2,2006-07-01 00:00:00.000,0.0
85948,1,2003-07-01 00:00:00.000,
74755,1,2005-02-01 00:00:00.000,0.0
2867,1,2008-08-01 00:00:00.000,
106624,2,2005-06-01 00:00:00.000,0.0
19783,2,,
92499,0,,
5430,1,2004-06-01 00:00:00.000,
14147,2,2003-12-01 00:00:00.000,0.0
21538,1,2006-10-01 00:00:00.000,0.0
27522,2,2005-11-01 00:00:00.000,0.0
7888,0,,
81374,2,2006-08-01 00:00:00.000,
43593,1,2003-09-01 00:00:00.000,
8609,1,2006-10-01 00:00:00.000,0.0
79198,1,,
93592,2,2007-03-01 00:00:00.000,
6628,2,2005-10-01 00:00:00.000,
22424,0,2006-01-01 00:00:00.000,
28563,0,,
86933,2,2007-03-01 00:00:00.000,
28380,2,2005-11-01 00:00:00.000,1.0
94497,2,2003-04-01 00:00:00.000,
4240,1,,
28819,2,2011-04-01 00:00:00.000,0.0
76129,1,2007-08-01 00:00:00.000,0.0
39262,0,,
72204,0,2006-12-01 00:00:00.000,
29826,2,2002-12-01 00:00:00.000,0.0
16963,1,2005-07-01 00:00:00.000,
114520,1,2007-01-01 00:00:00.000,
7791,2,2006-06-01 00:00:00.000,
40747,1,2005-03-01 00:00:00.000,
69220,2,2007-03-01 00:00:00.000,0.0
88305,1,2003-08-01 00:00:00.000,1.0
74644,1,,
99963,2,2009-10-01 00:00:00.000,1.0
20458,2,2008-04-01 00:00:00.000,0.0
40981,1,2004-10-01 00:00:00.000,
94723,1,,
73710,1,2007-09-01 00:00:00.000,
117631,2,2005-04-01 00:00:00.000,
23712,0,,
23229,0,,
7146,1,,
24032,2,2005-03-01 00:00:00.000,
36684,0,,
114259,1,2007-05-01 00:00:00.000,
12472,2,2004-04-01 00:00:00.000,
14090,2,2006-06-01 00:00:00.000,1.0
104694,0,,
91260,1,,
95347,1,2003-11-01 00:00:00.000,0.0
42272,2,2011-04-01 00:00:00.000,
30742,1,2006-10-01 00:00:00.000,1.0
114916,1,2004-04-01 00:00:00.000,0.0
73085,1,,
28030,1,,
81912,1,2007-10-01 00:00:00.000,
93783,1,2005-11-01 00:00:00.000,0.0
88535,2,2004-03-01 00:00:00.000,0.0
80244,0,,
112697,1,2005-05-01 00:00:00.000,
29088,1,2004-03-01 00:00:00.000,
65506,0,,
9839,2,2002-11-01 00:00:00.000,0.0
18142,0,,
106088,0,,
90157,0,,
79482,2,2003-11-01 00:00:00.000,
57267,1,2004-01-01 00:00:00.000,
29325,0,,
40873,2,2004-10-01 00:00:00.000,0.0
77744,2,2005-12-01 00:00:00.000,1.0
93931,0,,
73455,1,,
104376,0,,
87355,0,,
26351,1,,
93934,2,2004-09-01 00:00:00.000,
48315,2,2008-06-01 00:00:00.000,0.0
59290,1,2005-05-01 00:00:00.000,
104682,2,2006-02-01 00:00:00.000,1.0
1773,0,,
110174,0,,
37917,1,2005-12-01 00:00:00.000,
76701,2,,
70657,0,,
43874,1,2006-10-01 00:00:00.000,
69060,2,2007-01-01 00:00:00.000,
109894,1,,
109407,2,2007-08-01 00:00:00.000,
30859,2,2004-01-01 00:00:00.000,
71491,1,2010-02-01 00:00:00.000,
52763,3,2003-01-01 00:00:00.000,
63870,0,,
118669,2,2005-03-01 00:00:00.000,0.0
89163,1,,
88550,2,2007-08-01 00:00:00.000,1.0
45247,0,2008-08-01 00:00:00.000,
22380,2,,
84548,1,2006-12-01 00:00:00.000,0.0
93479,1,,
69718,0,,
118493,1,2007-01-01 00:00:00.000,
118016,1,2004-04-01 00:00:00.000,
62401,1,2004-01-01 00:00:00.000,0.0
14111,2,2007-09-01 00:00:00.000,1.0
15740,2,2008-03-01 00:00:00.000,
67710,2,2003-09-01 00:00:00.000,0.0
31196,0,,
24510,1,,
94931,1,2007-01-01 00:00:00.000,
80214,0,,
68762,0,,
12186,0,,
13682,0,,
54280,1,,
98912,2,2007-10-01 00:00:00.000,1.0
74485,0,,
92317,1,2005-06-01 00:00:00.000,
27593,2,2007-04-01 00:00:00.000,0.0
93208,1,,
89274,0,,
84158,0,,
35508,2,2003-09-01 00:00:00.000,
3915,2,2008-05-01 00:00:00.000,0.0
59904,2,2007-01-01 00:00:00.000,
22654,1,2014-07-01 00:00:00.000,
113396,2,2003-12-01 00:00:00.000,0.0
107423,2,2007-01-01 00:00:00.000,
70888,1,,
15631,0,,
99331,0,,
32698,2,2005-01-01 00:00:00.000,
32196,0,,
33442,2,,
15398,0,,
73204,2,2003-06-01 00:00:00.000,
78291,1,,
24432,2,2004-05-01 00:00:00.000,1.0
3803,0,,
118899,2,2002-12-01 00:00:00.000,
63988,0,,
58380,0,,
99499,2,2008-11-01 00:00:00.000,
72117,1,2002-12-01 00:00:00.000,
100930,1,2003-10-01 00:00:00.000,0.0
86461,2,,
62479,2,2004-09-01 00:00:00.000,
95592,2,,
71440,0,,
19070,0,,
88241,1,2007-11-01 00:00:00.000,
48472,1,2004-04-01 00:00:00.000,
103499,2,2005-01-01 00:00:00.000,
39147,1,2007-09-01 00:00:00.000,
5438,1,2004-06-01 00:00:00.000,0.0
39641,2,2004-12-01 00:00:00.000,
102859,1,2006-11-01 00:00:00.000,1.0
96378,1,2008-11-01 00:00:00.000,
78229,1,2008-08-01 00:00:00.000,1.0
34775,2,2006-07-01 00:00:00.000,0.0
33056,2,2005-09-01 00:00:00.000,0.0
115686,1,2003-09-01 00:00:00.000,
78264,0,,
84430,2,,
30525,1,,
84283,2,2002-06-01 00:00:00.000,
106957,1,2009-11-01 00:00:00.000,
113618,1,2008-04-01 00:00:00.000,
71681,1,2005-06-01 00:00:00.000,
63088,1,2007-10-01 00:00:00.000,0.0
53928,2,2004-02-01 00:00:00.000,0.0
109802,1,2006-10-01 00:00:00.000,
95101,1,2020-04-01 00:00:00.000,
82797,1,,
64601,1,2005-05-01 00:00:00.000,1.0
52884,1,2005-12-01 00:00:00.000,
17463,0,,
73136,1,,
45479,1,2007-03-01 00:00:00.000,
42783,0,,
39221,1,,
14495,1,2004-08-01 00:00:00.000,
77289,2,2004-06-01 00:00:00.000,1.0
78721,2,2008-07-01 00:00:00.000,1.0
222,2,2007-11-01 00:00:00.000,
84627,1,2008-05-01 00:00:00.000,0.0
94542,1,2004-07-01 00:00:00.000,0.0
108633,1,2005-06-01 00:00:00.000,0.0
13822,2,2003-12-01 00:00:00.000,1.0
40439,2,2005-01-01 00:00:00.000,
92745,2,2001-03-01 00:00:00.000,
44295,0,,
115823,1,2006-08-01 00:00:00.000,
109128,0,,
50057,1,2004-05-01 00:00:00.000,
13479,1,,
54233,0,,
53392,0,,
29086,1,2006-07-01 00:00:00.000,
48016,1,,
27051,2,2003-07-01 00:00:00.000,
69363,1,2009-01-01 00:00:00.000,
65975,2,2008-06-01 00:00:00.000,1.0
30109,1,2007-04-01 00:00:00.000,0.0
115068,2,2009-02-01 00:00:00.000,0.0
42202,2,,
23464,0,,
53956,2,,
1283,1,2003-04-01 00:00:00.000,0.0
42208,0,,
99469,2,2005-10-01 00:00:00.000,
87827,1,2002-10-01 00:00:00.000,
32757,1,2007-08-01 00:00:00.000,
1907,0,,
49252,0,,
33980,0,,
62549,1,2002-06-01 00:00:00.000,
79142,0,,
68410,1,2007-02-01 00:00:00.000,
9006,0,,
8304,1,2004-04-01 00:00:00.000,0.0
112403,2,2006-08-01 00:00:00.000,
91710,0,,
44986,2,2007-03-01 00:00:00.000,
43164,1,2009-10-01 00:00:00.000,
111114,2,2003-11-01 00:00:00.000,0.0
31068,1,2007-04-01 00:00:00.000,
61395,2,2003-10-01 00:00:00.000,
44226,2,2011-12-01 00:00:00.000,0.0
75448,1,2008-10-01 00:00:00.000,
20020,2,2005-01-01 00:00:00.000,0.0
19640,1,2007-01-01 00:00:00.000,
38553,1,2007-08-01 00:00:00.000,0.0
22299,1,2008-07-01 00:00:00.000,0.0
74110,0,,
103871,1,2007-07-01 00:00:00.000,0.0
37624,1,2005-07-01 00:00:00.000,
83670,0,2007-05-01 00:00:00.000,
36976,1,2007-01-01 00:00:00.000,
102563,2,2005-06-01 00:00:00.000,
68370,1,2007-01-01 00:00:00.000,1.0
19776,2,,
66856,1,2005-06-01 00:00:00.000,
51428,0,,
51803,0,,
35628,1,2004-07-01 00:00:00.000,0.0
5359,2,2002-12-01 00:00:00.000,0.0
77669,2,,
98726,2,2007-02-01 00:00:00.000,
23600,2,2004-08-01 00:00:00.000,0.0
100410,1,2008-08-01 00:00:00.000,
15042,0,,
71531,1,2005-06-01 00:00:00.000,
57237,2,2010-03-01 00:00:00.000,
39207,2,2018-07-01 00:00:00.000,
103441,0,,
57636,2,2003-12-01 00:00:00.000,0.0
117072,2,2008-08-01 00:00:00.000,0.0
63316,0,,
5626,2,2003-05-01 00:00:00.000,0.0
67570,0,,
1154,1,2008-01-01 00:00:00.000,
44624,2,2004-03-01 00:00:00.000,0.0
21831,2,2004-10-01 00:00:00.000,
114656,0,,
18579,1,2009-02-01 00:00:00.000,
74575,2,2005-06-01 00:00:00.000,
65302,1,2007-11-01 00:00:00.000,
22012,1,2006-05-01 00:00:00.000,
49850,2,2001-10-01 00:00:00.000,
27819,1,2005-08-01 00:00:00.000,
107190,2,2009-02-01 00:00:00.000,
101051,1,2006-04-01 00:00:00.000,0.0
2318,1,2003-10-01 00:00:00.000,1.0
23953,1,2005-07-01 00:00:00.000,
113027,2,,
60017,0,2005-09-01 00:00:00.000,
36507,2,2005-01-01 00:00:00.000,
115117,2,2009-05-01 00:00:00.000,0.0
49134,2,2005-12-01 00:00:00.000,0.0
82106,1,,
107802,2,2006-04-01 00:00:00.000,
74777,1,2003-11-01 00:00:00.000,
52350,1,2009-09-01 00:00:00.000,0.0
111130,2,2011-07-01 00:00:00.000,0.0
81470,1,2004-03-01 00:00:00.000,0.0
109282,2,,
95137,2,,
50968,1,2007-05-01 00:00:00.000,0.0
111599,2,2003-01-01 00:00:00.000,
58490,2,2006-05-01 00:00:00.000,
80811,2,2004-05-01 00:00:00.000,1.0
101896,2,2008-02-01 00:00:00.000,0.0
65972,0,,
56112,2,2005-09-01 00:00:00.000,1.0
50826,2,1994-01-01 00:00:00.000,
46646,2,2006-07-01 00:00:00.000,
88206,0,2011-12-01 00:00:00.000,
45114,0,,
8113,1,2007-01-01 00:00:00.000,1.0
83699,0,2005-03-01 00:00:00.000,
72451,0,,
115354,0,,
70030,1,2004-06-01 00:00:00.000,0.0
92518,1,2005-06-01 00:00:00.000,
92140,1,,
112006,0,,
12642,1,2002-01-01 00:00:00.000,
102046,1,2007-12-01 00:00:00.000,
105928,1,2004-10-01 00:00:00.000,
10073,2,2010-04-01 00:00:00.000,
109255,1,2005-09-01 00:00:00.000,
96393,0,,
67576,0,,
108804,2,,
8566,0,2006-11-01 00:00:00.000,
11021,2,2006-01-01 00:00:00.000,0.0
25432,2,,
22616,0,,
69132,1,2007-02-01 00:00:00.000,0.0
14002,0,,
69383,2,2004-09-01 00:00:00.000,
12330,0,,
104865,1,2004-03-01 00:00:00.000,
61441,2,2004-02-01 00:00:00.000,0.0
56188,0,,
91937,2,2006-03-01 00:00:00.000,0.0
33430,1,2006-01-01 00:00:00.000,
117288,2,2007-04-01 00:00:00.000,
70870,0,,
84312,2,2007-04-01 00:00:00.000,
59071,2,2003-08-01 00:00:00.000,0.0
4686,1,2007-04-01 00:00:00.000,
32849,2,2005-10-01 00:00:00.000,
25282,0,2005-03-01 00:00:00.000,
62236,1,1986-12-01 00:00:00.000,
53281,1,2003-04-01 00:00:00.000,0.0
1552,2,2006-11-01 00:00:00.000,1.0
26064,2,2007-03-01 00:00:00.000,
72973,1,2004-01-01 00:00:00.000,0.0
70347,2,2004-09-01 00:00:00.000,1.0
39354,2,2008-08-01 00:00:00.000,0.0
70200,1,2010-02-01 00:00:00.000,
90050,2,2006-07-01 00:00:00.000,0.0
77633,2,2003-11-01 00:00:00.000,0.0
32002,1,,
89188,1,,
95701,1,,
38640,1,2005-07-01 00:00:00.000,
2921,1,2004-08-01 00:00:00.000,
71890,2,2006-01-01 00:00:00.000,
46384,0,,
81451,2,2004-04-01 00:00:00.000,0.0
67208,2,2006-08-01 00:00:00.000,1.0
41087,2,2006-08-01 00:00:00.000,
94279,1,2008-01-01 00:00:00.000,0.0
92047,1,2002-09-01 00:00:00.000,
64133,2,,
64142,2,2005-07-01 00:00:00.000,
12115,2,2004-05-01 00:00:00.000,
45565,1,2005-08-01 00:00:00.000,1.0
73002,1,2008-04-01 00:00:00.000,
95690,2,2004-09-01 00:00:00.000,0.0
117208,1,2005-11-01 00:00:00.000,
113988,2,,
31764,2,2008-02-01 00:00:00.000,0.0
112077,0,,
105267,1,2004-03-01 00:00:00.000,0.0
94748,2,2006-11-01 00:00:00.000,0.0
30904,0,,
77111,1,2006-10-01 00:00:00.000,
6724,2,2003-12-01 00:00:00.000,
34882,0,,
53812,1,2006-05-01 00:00:00.000,0.0
5943,1,2003-11-01 00:00:00.000,0.0
87025,1,2005-02-01 00:00:00.000,
60100,1,2003-12-01 00:00:00.000,0.0
12130,1,2003-12-01 00:00:00.000,
90662,1,2003-01-01 00:00:00.000,
81209,2,,
78477,1,,
81293,2,2009-01-01 00:00:00.000,
16180,1,2006-03-01 00:00:00.000,
83694,1,,
102990,1,2007-11-01 00:00:00.000,0.0
13491,1,1987-06-01 00:00:00.000,
56431,0,,
84414,1,2006-10-01 00:00:00.000,
30717,0,,
20727,0,,
87506,1,2005-05-01 00:00:00.000,
52049,1,2006-09-01 00:00:00.000,
93878,0,2003-09-01 00:00:00.000,
110009,0,,
9174,0,,
38214,0,,
107199,0,2009-06-01 00:00:00.000,
47251,2,2008-01-01 00:00:00.000,
72816,0,,
60584,1,2008-05-01 00:00:00.000,
110032,2,2005-06-01 00:00:00.000,0.0
62640,1,1987-09-01 00:00:00.000,
13702,2,,
9105,2,2008-01-01 00:00:00.000,1.0
112300,1,,
50489,2,2003-09-01 00:00:00.000,0.0
100883,0,,
80283,2,2006-04-01 00:00:00.000,
71144,2,2004-11-01 00:00:00.000,
35585,2,2006-03-01 00:00:00.000,
112906,0,,
89044,2,2006-11-01 00:00:00.000,
86890,0,,
73892,0,,
50939,0,,
3469,0,,
49897,2,2003-05-01 00:00:00.000,0.0
90068,0,,
54466,2,,
91459,1,2004-12-01 00:00:00.000,
41404,2,2006-08-01 00:00:00.000,
27820,1,2006-10-01 00:00:00.000,1.0
76871,2,2013-01-01 00:00:00.000,0.0
75833,0,,
72835,1,2005-12-01 00:00:00.000,
13301,1,2005-03-01 00:00:00.000,
95558,2,2001-11-01 00:00:00.000,
43716,0,,
49245,2,2007-09-01 00:00:00.000,
986,2,,
116456,1,2007-09-01 00:00:00.000,
26340,0,,
62553,1,2004-11-01 00:00:00.000,
82876,1,2011-01-01 00:00:00.000,0.0
42772,2,,
115086,2,2003-09-01 00:00:00.000,
104815,1,2005-07-01 00:00:00.000,
1917,0,2007-01-01 00:00:00.000,
103251,2,2008-07-01 00:00:00.000,0.0
29941,1,2008-07-01 00:00:00.000,
80368,2,2011-11-01 00:00:00.000,
34120,2,2005-03-01 00:00:00.000,1.0
118550,2,2006-05-01 00:00:00.000,
72444,1,2007-05-01 00:00:00.000,
14483,2,2007-11-01 00:00:00.000,0.0
110844,2,2003-05-01 00:00:00.000,
28758,1,2006-03-01 00:00:00.000,
78522,0,2005-05-01 00:00:00.000,
13567,1,2004-09-01 00:00:00.000,1.0
8184,0,,
86003,0,,
109046,1,2007-06-01 00:00:00.000,0.0
37046,2,2006-07-01 00:00:00.000,
93312,1,2006-08-01 00:00:00.000,
55057,2,2006-02-01 00:00:00.000,0.0
61163,2,2005-04-01 00:00:00.000,1.0
15339,2,2003-09-01 00:00:00.000,
76072,0,,
15722,1,2002-10-01 00:00:00.000,1.0
69956,0,,
102244,1,2007-05-01 00:00:00.000,
50028,1,2004-08-01 00:00:00.000,0.0
90002,1,2006-11-01 00:00:00.000,0.0
64323,0,,
54266,2,2007-03-01 00:00:00.000,1.0
96589,2,2005-01-01 00:00:00.000,
63074,1,2010-02-01 00:00:00.000,0.0
64949,2,2007-01-01 00:00:00.000,0.0
25036,2,2005-09-01 00:00:00.000,
29788,0,,
4865,1,2005-08-01 00:00:00.000,0.0
21814,2,2003-06-01 00:00:00.000,
104765,0,,
79290,0,2011-10-01 00:00:00.000,
7754,1,2008-01-01 00:00:00.000,1.0
21550,2,2007-10-01 00:00:00.000,0.0
46737,2,2007-06-01 00:00:00.000,0.0
87354,2,,
1921,2,2007-01-01 00:00:00.000,0.0
57219,1,2006-07-01 00:00:00.000,
63299,2,2003-11-01 00:00:00.000,
85660,2,2007-02-01 00:00:00.000,
53295,0,,
58058,2,2004-12-01 00:00:00.000,
96280,0,2007-02-01 00:00:00.000,
1305,1,,
100964,0,,
42303,2,2006-07-01 00:00:00.000,0.0
51957,1,2003-09-01 00:00:00.000,1.0
89999,2,2006-02-01 00:00:00.000,
58744,1,2011-02-01 00:00:00.000,
96276,0,,
8257,0,,
107221,2,2006-06-01 00:00:00.000,
81856,0,,
113318,2,2004-06-01 00:00:00.000,
59350,2,2005-06-01 00:00:00.000,1.0
115272,2,2004-01-01 00:00:00.000,0.0
109389,0,,
113242,1,2003-11-01 00:00:00.000,
57554,1,2004-06-01 00:00:00.000,
87548,1,2007-03-01 00:00:00.000,0.0
28244,0,,
47590,2,2008-08-01 00:00:00.000,1.0
75610,1,,
47300,0,,
68426,1,2005-12-01 00:00:00.000,0.0
99303,1,2004-09-01 00:00:00.000,0.0
84411,0,,
33309,2,2004-06-01 00:00:00.000,
29999,2,,
7334,0,,
32635,1,2008-04-01 00:00:00.000,
17129,1,2008-08-01 00:00:00.000,
112663,0,,
8901,1,2004-10-01 00:00:00.000,
15552,0,,
65433,2,2007-02-01 00:00:00.000,
103913,2,2008-09-01 00:00:00.000,
64231,2,2006-01-01 00:00:00.000,
11273,0,,
54623,0,,
61873,1,2002-06-01 00:00:00.000,
114833,0,,
65346,1,2008-07-01 00:00:00.000,0.0
84122,0,,
86528,0,,
78920,2,2007-02-01 00:00:00.000,
29807,0,,
11619,2,2005-04-01 00:00:00.000,0.0
23295,2,2004-03-01 00:00:00.000,0.0
60561,0,,
20193,0,,
74092,0,,
76165,2,,
39588,1,2006-01-01 00:00:00.000,1.0
9292,0,,
54290,2,2006-07-01 00:00:00.000,
69118,0,,
87399,2,,
78994,0,,
101102,1,2005-10-01 00:00:00.000,
115951,1,,
50806,2,2007-02-01 00:00:00.000,
73472,0,,
23141,1,2003-11-01 00:00:00.000,0.0
51990,0,,
49912,1,2003-05-01 00:00:00.000,
31898,1,2003-12-01 00:00:00.000,0.0
51810,2,2013-07-01 00:00:00.000,0.0
95886,1,2007-07-01 00:00:00.000,
18375,2,2003-11-01 00:00:00.000,0.0
88200,2,2008-05-01 00:00:00.000,
83982,2,2007-02-01 00:00:00.000,
115511,1,2001-12-01 00:00:00.000,0.0
111873,2,2006-02-01 00:00:00.000,
17836,2,,
25733,1,2005-08-01 00:00:00.000,
49786,1,2007-09-01 00:00:00.000,
7442,1,2005-09-01 00:00:00.000,
5118,1,2007-02-01 00:00:00.000,0.0
76742,2,,
114578,1,,
77494,0,,
85503,0,,
15030,0,,
18547,2,2007-07-01 00:00:00.000,0.0
78944,2,2005-07-01 00:00:00.000,0.0
40797,2,2005-03-01 00:00:00.000,
53581,0,,
85344,0,,
16787,1,2007-01-01 00:00:00.000,
100024,2,2006-05-01 00:00:00.000,0.0
100226,0,,
50617,2,2006-10-01 00:00:00.000,0.0
17777,2,,
113329,1,,
118852,0,,
95944,0,,
23004,2,2006-02-01 00:00:00.000,0.0
17967,0,,
61860,0,,
94840,1,2007-09-01 00:00:00.000,1.0
74602,1,2003-10-01 00:00:00.000,0.0
21868,1,,
105702,1,2008-04-01 00:00:00.000,
48485,0,,
108385,1,2003-11-01 00:00:00.000,0.0
68485,1,2007-10-01 00:00:00.000,0.0
53401,0,,
57612,2,2003-01-01 00:00:00.000,0.0
114905,2,2007-12-01 00:00:00.000,
33301,2,2005-03-01 00:00:00.000,
91123,2,2001-07-01 00:00:00.000,
4841,2,,
85602,2,2005-01-01 00:00:00.000,1.0
25445,1,2004-11-01 00:00:00.000,0.0
10732,2,1975-10-01 00:00:00.000,
78999,1,,
89497,0,,
32925,0,,
62027,0,,
18996,2,2007-02-01 00:00:00.000,
37348,2,2007-08-01 00:00:00.000,
93304,0,,
288,1,2004-03-01 00:00:00.000,
21297,1,2003-09-01 00:00:00.000,0.0
17073,1,2007-08-01 00:00:00.000,
65079,0,,
41951,1,2011-06-01 00:00:00.000,0.0
94203,2,2004-11-01 00:00:00.000,0.0
103240,1,2002-09-01 00:00:00.000,
93858,0,,
77957,2,2004-02-01 00:00:00.000,
66698,1,,
94270,2,2006-12-01 00:00:00.000,0.0
1249,0,2004-01-01 00:00:00.000,0.0
22237,2,2010-07-01 00:00:00.000,0.0
89949,2,2006-05-01 00:00:00.000,
82495,1,2004-11-01 00:00:00.000,
105946,2,2007-04-01 00:00:00.000,
4641,0,,
19768,1,2010-08-01 00:00:00.000,1.0
63275,0,,
60454,0,,
107329,2,2007-04-01 00:00:00.000,0.0
28333,0,,
7985,2,2004-06-01 00:00:00.000,0.0
65192,1,2006-05-01 00:00:00.000,
118800,1,2005-05-01 00:00:00.000,
59469,0,,
100577,2,,
83665,1,2007-03-01 00:00:00.000,
48863,2,,
67525,0,,
52903,2,2006-08-01 00:00:00.000,
21687,1,2002-05-01 00:00:00.000,
63812,2,2003-01-01 00:00:00.000,
54852,1,2004-08-01 00:00:00.000,0.0
71823,1,2003-08-01 00:00:00.000,
20921,2,2003-06-01 00:00:00.000,0.0
11189,0,,
26223,0,,
59855,0,,
47157,1,,
1213,1,,
