QuestionId,SubjectId
19701,"[3, 49, 54, 264]"
23720,"[3, 49, 54, 264]"
11276,"[3, 49, 62, 64, 70, 154]"
22477,"[3, 49, 62, 64, 70, 154]"
15900,"[3, 49, 63, 154]"
10128,"[3, 49, 63, 154]"
25019,"[3, 49, 64, 71, 74, 154, 182]"
4735,"[3, 49, 64, 154, 649]"
11491,"[3, 32, 40, 49, 62, 245, 252]"
22240,"[3, 49, 50, 51, 152, 154, 1210]"
12294,"[3, 32, 40, 49, 64, 65, 154, 246]"
4317,"[3, 49, 154, 255, 1078, 1080, 1210]"
7846,"[3, 49, 154, 255, 1078, 1080, 1210]"
15944,"[3, 49, 62, 251]"
9761,"[3, 49, 62, 251]"
23328,"[3, 49, 50, 152]"
14320,"[3, 49, 50, 152]"
6849,"[3, 49, 52, 153]"
6129,"[3, 49, 67, 156]"
9424,"[3, 71, 74, 183]"
14427,"[3, 71, 74, 182]"
26655,"[3, 101, 102, 338]"
1485,"[3, 101, 102, 338]"
3884,"[3, 101, 338, 340]"
22383,"[3, 101, 338, 340]"
22676,"[3, 101, 102, 338]"
15064,"[3, 32, 41, 45, 243, 331]"
3913,"[3, 32, 45, 243]"
27594,"[3, 32, 46, 241]"
16369,"[3, 32, 46, 241]"
2327,"[3, 101, 109, 342]"
14378,"[3, 101, 109, 342]"
10124,"[3, 32, 45, 244]"
17311,"[3, 32, 37, 221]"
10182,"[3, 32, 37, 220]"
10245,"[3, 32, 37, 219]"
26596,"[3, 32, 44, 236]"
1306,"[3, 101, 115, 342]"
20372,"[3, 101, 115, 342]"
11978,"[3, 101, 115, 342]"
2133,"[3, 101, 115, 342]"
8494,"[3, 101, 115, 342]"
6589,"[3, 101, 115, 342]"
20869,"[3, 32, 44, 233]"
26766,"[3, 32, 39, 225]"
19504,"[3, 32, 38, 237]"
21308,"[3, 32, 38, 237]"
164,"[3, 32, 38, 237]"
25201,"[3, 32, 38, 238]"
5076,"[3, 32, 44, 234]"
2296,"[3, 32, 44, 234]"
13782,"[3, 32, 36, 42, 210, 222]"
9177,"[3, 32, 141, 214]"
19574,"[3, 32, 144, 205]"
11716,"[3, 32, 144, 206]"
21696,"[3, 32, 144, 207]"
10089,"[3, 32, 144, 208]"
18722,"[3, 32, 42, 211]"
13131,"[3, 32, 42, 211]"
27030,"[3, 32, 42, 211]"
1429,"[3, 32, 37, 221]"
14392,"[3, 32, 37, 221]"
15362,"[3, 32, 39, 231]"
1934,"[3, 32, 39, 231]"
20430,"[3, 32, 39, 232]"
24157,"[3, 32, 44, 234]"
20620,"[3, 32, 44, 234]"
23637,"[3, 32, 39, 226]"
24239,"[3, 32, 39, 226]"
15998,"[3, 32, 39, 226]"
27187,"[3, 32, 39, 226]"
17326,"[3, 32, 39, 226]"
16350,"[3, 32, 39, 226]"
3783,"[3, 32, 39, 226]"
8879,"[3, 32, 39, 227]"
22381,"[3, 32, 39, 227]"
3300,"[3, 32, 39, 230]"
22187,"[3, 32, 39, 230]"
26830,"[3, 32, 39, 230]"
3654,"[3, 101, 106, 342]"
20403,"[3, 101, 342, 1265]"
19106,"[3, 101, 116, 342]"
19554,"[3, 101, 116, 342]"
26473,"[3, 101, 106, 342]"
14003,"[3, 32, 141, 214]"
24535,"[3, 32, 144, 208]"
890,"[3, 49, 51, 152]"
3425,"[3, 49, 62, 70]"
1689,"[3, 49, 67, 156]"
17372,"[3, 32, 36, 144, 224, 1156, 1203]"
1108,"[3, 32, 36, 224, 1157]"
23757,"[3, 32, 36, 224, 1157]"
20637,"[3, 32, 141, 215, 1157]"
6669,"[3, 32, 48, 248, 1156]"
1993,"[3, 32, 42, 211, 1156]"
10936,"[3, 32, 37, 1160]"
1333,"[3, 71, 74, 181]"
26088,"[3, 71, 74, 182]"
25407,"[3, 71, 74, 181, 182]"
22210,"[3, 71, 74, 181, 182]"
18678,"[3, 32, 40, 246]"
18552,"[3, 71, 74, 182]"
135,"[3, 49, 255, 1078]"
12300,"[3, 49, 255, 1078]"
8213,"[3, 49, 255, 1078]"
13223,"[3, 49, 255, 1078]"
15230,"[3, 49, 255, 1078]"
24952,"[3, 49, 51, 152]"
5340,"[3, 32, 36, 222]"
5114,"[3, 32, 36, 222]"
456,"[3, 32, 36, 223]"
9459,"[3, 32, 36, 223]"
17135,"[3, 32, 36, 224]"
26506,"[3, 32, 36, 224]"
14376,"[3, 32, 36, 224]"
2835,"[3, 101, 102, 338]"
22998,"[3, 101, 102, 338]"
24254,"[3, 101, 338, 340]"
19718,"[3, 101, 338, 340]"
27068,"[3, 101, 102, 338]"
11908,"[3, 101, 102, 338]"
19757,"[3, 101, 102, 338]"
13336,"[3, 101, 102, 338]"
18421,"[3, 101, 102, 338]"
22109,"[3, 101, 338, 340]"
23889,"[3, 101, 338, 340]"
5816,"[3, 101, 103, 338]"
14026,"[3, 101, 103, 338]"
26443,"[3, 101, 103, 338]"
18313,"[3, 101, 102, 338]"
10475,"[3, 101, 102, 338]"
25595,"[3, 101, 102, 338]"
21885,"[3, 101, 102, 338]"
16238,"[3, 101, 102, 338]"
17201,"[3, 101, 338, 340]"
15686,"[3, 101, 338, 340]"
13070,"[3, 101, 103, 338]"
9496,"[3, 101, 103, 338]"
10526,"[3, 101, 103, 338]"
2130,"[3, 32, 144, 202]"
18392,"[3, 32, 33, 144, 204]"
25961,"[3, 32, 141, 144, 202, 213]"
21320,"[3, 32, 144, 202, 204]"
14702,"[3, 32, 42, 210, 211, 212]"
7890,"[3, 32, 144, 202]"
12630,"[3, 32, 42, 210]"
13169,"[3, 32, 42, 210]"
14146,"[3, 32, 33, 144, 204]"
116,"[3, 32, 141, 144, 202, 213]"
20929,"[3, 32, 141, 144, 202, 213, 216]"
20421,"[3, 32, 42, 211]"
26697,"[3, 32, 144, 202, 204]"
16504,"[3, 32, 144, 202, 204]"
12581,"[3, 32, 42, 210, 211, 212]"
14005,"[3, 32, 144, 202]"
5930,"[3, 32, 42, 210]"
19451,"[3, 32, 42, 210]"
18683,"[3, 32, 33, 144, 204]"
27159,"[3, 32, 141, 144, 202, 213]"
24860,"[3, 32, 141, 144, 202, 213, 216]"
6909,"[3, 32, 42, 211]"
13486,"[3, 32, 144, 202, 204]"
25015,"[3, 32, 144, 202, 204]"
5622,"[3, 32, 42, 210, 211, 212]"
8526,"[3, 32, 144, 202]"
1821,"[3, 32, 144, 202]"
11357,"[3, 32, 36, 222]"
15459,"[3, 32, 36, 222, 224]"
14436,"[3, 32, 144, 204]"
16799,"[3, 32, 41, 331]"
23395,"[3, 32, 36, 223]"
23384,"[3, 32, 36, 224]"
13154,"[3, 32, 36, 141, 215, 224]"
11695,"[3, 32, 36, 141, 213, 214, 215, 222]"
10843,"[3, 32, 144, 202]"
20479,"[3, 32, 144, 202]"
18749,"[3, 32, 36, 222]"
4347,"[3, 32, 36, 222, 224]"
9222,"[3, 32, 144, 204]"
6726,"[3, 32, 41, 331]"
8326,"[3, 32, 36, 223]"
21016,"[3, 32, 36, 224]"
20443,"[3, 32, 36, 141, 215, 224]"
21057,"[3, 32, 36, 141, 213, 214, 215, 222]"
3775,"[3, 32, 144, 202]"
12263,"[3, 32, 144, 202]"
22903,"[3, 32, 36, 222]"
6057,"[3, 32, 36, 222, 224]"
17777,"[3, 32, 144, 204]"
14618,"[3, 32, 41, 331]"
24861,"[3, 32, 36, 223]"
12417,"[3, 32, 36, 224]"
22612,"[3, 32, 36, 141, 215, 224]"
20636,"[3, 32, 36, 141, 213, 214, 215, 222]"
18968,"[3, 32, 40, 245]"
20283,"[3, 32, 40, 245]"
16552,"[3, 32, 40, 245]"
25886,"[3, 32, 40, 247]"
6067,"[3, 32, 40, 247]"
9461,"[3, 32, 40, 247]"
23485,"[3, 32, 40, 246]"
7036,"[3, 32, 33, 40, 144, 245]"
20304,"[3, 32, 33, 40, 144, 245]"
12283,"[3, 32, 40, 246]"
5940,"[3, 32, 40, 245]"
3259,"[3, 32, 40, 245]"
9064,"[3, 32, 40, 245]"
16636,"[3, 32, 40, 247]"
22614,"[3, 32, 40, 247]"
27294,"[3, 32, 40, 247]"
12450,"[3, 32, 40, 246]"
10422,"[3, 32, 33, 40, 144, 245]"
22926,"[3, 32, 33, 40, 144, 245]"
25607,"[3, 32, 40, 246]"
2962,"[3, 32, 40, 245]"
15330,"[3, 32, 40, 245]"
14328,"[3, 32, 40, 245]"
1163,"[3, 32, 40, 247]"
18501,"[3, 32, 40, 247]"
10121,"[3, 32, 40, 247]"
3497,"[3, 32, 40, 246]"
11631,"[3, 32, 33, 40, 144, 245]"
6836,"[3, 32, 33, 40, 144, 245]"
13809,"[3, 32, 40, 246]"
6736,"[3, 71, 97, 279]"
26356,"[3, 101, 113, 336]"
3182,"[3, 101, 106, 342]"
18522,"[3, 101, 108, 342]"
27213,"[3, 101, 113, 336]"
25917,"[3, 101, 106, 342]"
10610,"[3, 101, 109, 342]"
1196,"[3, 32, 37, 221]"
16224,"[3, 32, 37, 219]"
17741,"[3, 32, 37, 219]"
17262,"[3, 32, 37, 220]"
6422,"[3, 32, 37, 219]"
22315,"[3, 32, 37, 221]"
1547,"[3, 32, 37, 221]"
17114,"[3, 32, 37, 219, 221]"
18841,"[3, 32, 37, 220, 221]"
27527,"[3, 32, 37, 219, 220, 221]"
18577,"[3, 32, 37, 221]"
16203,"[3, 32, 37, 219]"
3533,"[3, 32, 37, 219]"
4472,"[3, 32, 37, 220]"
4040,"[3, 32, 37, 219]"
14657,"[3, 32, 37, 221]"
14012,"[3, 32, 37, 221]"
19170,"[3, 32, 37, 219, 221]"
226,"[3, 32, 37, 220, 221]"
20319,"[3, 32, 37, 219, 220, 221]"
7206,"[3, 32, 37, 221]"
23575,"[3, 32, 37, 219]"
4598,"[3, 32, 37, 219]"
8872,"[3, 32, 37, 220]"
6013,"[3, 32, 37, 219]"
3129,"[3, 32, 37, 221]"
19516,"[3, 32, 37, 219, 220, 221]"
4131,"[3, 49, 62, 252]"
6567,"[3, 32, 40, 247]"
25605,"[3, 49, 62, 252]"
27336,"[3, 32, 40, 247]"
23759,"[3, 49, 51, 152]"
25126,"[3, 49, 53, 153]"
744,"[3, 49, 53, 153]"
13135,"[3, 49, 53, 153]"
717,"[3, 49, 53, 153]"
24438,"[3, 49, 153, 254]"
27251,"[3, 49, 51, 152]"
9725,"[3, 32, 40, 247]"
21273,"[3, 49, 62, 252]"
13764,"[3, 32, 40, 247]"
24619,"[3, 49, 51, 152]"
12186,"[3, 49, 53, 153]"
24739,"[3, 49, 53, 153]"
2728,"[3, 49, 53, 153]"
7340,"[3, 49, 53, 153]"
2563,"[3, 49, 153, 254]"
15730,"[3, 49, 51, 152]"
14137,"[3, 49, 156, 157]"
1867,"[3, 49, 156, 157]"
7136,"[3, 71, 79, 269]"
23166,"[3, 49, 156, 157]"
296,"[3, 49, 67, 156]"
4252,"[3, 49, 67, 156]"
2998,"[3, 49, 60, 156]"
10467,"[3, 49, 156, 157]"
13546,"[3, 49, 156, 157]"
21691,"[3, 49, 156, 157]"
26927,"[3, 49, 67, 156]"
1809,"[3, 49, 60, 156]"
514,"[3, 49, 156, 157]"
22916,"[3, 49, 156, 157]"
6477,"[3, 32, 141, 213]"
22677,"[3, 32, 141, 214]"
5155,"[3, 32, 141, 215]"
6731,"[3, 32, 141, 214]"
26990,"[3, 32, 141, 215]"
12800,"[3, 32, 141, 215, 216]"
16847,"[3, 32, 34, 141]"
24245,"[3, 32, 34, 141]"
26742,"[3, 32, 141, 215, 216]"
12172,"[3, 32, 34, 141]"
3085,"[3, 32, 141, 213]"
4686,"[3, 32, 141, 214]"
14965,"[3, 32, 141, 215]"
2019,"[3, 32, 141, 214]"
15014,"[3, 32, 141, 215]"
26958,"[3, 32, 141, 215, 216]"
22347,"[3, 32, 34, 141]"
395,"[3, 32, 34, 141]"
8601,"[3, 32, 141, 215, 216]"
26391,"[3, 32, 34, 141]"
931,"[3, 71, 77, 185]"
9983,"[3, 71, 77, 185]"
19337,"[3, 71, 77, 186]"
23726,"[3, 71, 77, 187]"
772,"[3, 101, 109, 342]"
22944,"[3, 71, 100, 188]"
8144,"[3, 71, 100, 189]"
5893,"[3, 71, 100, 188]"
14982,"[3, 71, 100, 1649]"
23090,"[3, 71, 100, 1649]"
22246,"[3, 71, 77, 185]"
20303,"[3, 71, 77, 185]"
18843,"[3, 71, 77, 186]"
12041,"[3, 71, 77, 187]"
16288,"[3, 71, 100, 1649]"
15581,"[3, 71, 89, 271]"
8173,"[3, 71, 89, 271]"
25878,"[3, 71, 89, 271]"
26124,"[3, 71, 97, 279]"
12133,"[3, 71, 83, 191]"
11773,"[3, 71, 83, 192]"
21230,"[3, 71, 83, 192]"
20897,"[3, 71, 83, 192]"
17177,"[3, 71, 83, 192]"
23357,"[3, 71, 83, 192]"
17514,"[3, 71, 83, 192]"
16072,"[3, 71, 83, 191]"
26962,"[3, 71, 83, 193]"
1229,"[3, 71, 83, 193]"
10636,"[3, 71, 83, 193]"
1049,"[3, 71, 83, 192]"
217,"[3, 71, 83, 192]"
6162,"[3, 71, 83, 192]"
5208,"[3, 71, 83, 192]"
23710,"[3, 71, 83, 192]"
24492,"[3, 71, 83, 192]"
24899,"[3, 71, 83, 191]"
9677,"[3, 71, 83, 193]"
1817,"[3, 71, 83, 193]"
15399,"[3, 71, 83, 193]"
5298,"[3, 71, 74, 180]"
12861,"[3, 71, 74, 439]"
10480,"[3, 71, 74, 181]"
27105,"[3, 71, 74, 181]"
2199,"[3, 71, 74, 182]"
2957,"[3, 71, 74, 88, 174, 183]"
10278,"[3, 71, 74, 88, 174, 183]"
17659,"[3, 71, 74, 183]"
21393,"[3, 71, 74, 88, 174, 183]"
2814,"[3, 71, 74, 174, 175, 439]"
3178,"[3, 71, 74, 180]"
19643,"[3, 71, 74, 439]"
3159,"[3, 71, 74, 181]"
26359,"[3, 71, 74, 181]"
17024,"[3, 71, 74, 182]"
4070,"[3, 71, 74, 88, 174, 183]"
16219,"[3, 71, 74, 88, 174, 183]"
3344,"[3, 71, 74, 183]"
18534,"[3, 71, 74, 88, 174, 183]"
26452,"[3, 71, 74, 174, 175, 439]"
23519,"[3, 32, 46, 240, 334]"
17409,"[3, 32, 45, 244]"
24613,"[3, 32, 46, 240]"
4873,"[3, 32, 46, 240, 334]"
21379,"[3, 32, 46, 240]"
9905,"[3, 32, 46, 241]"
182,"[3, 32, 46, 240]"
11253,"[3, 32, 45, 243]"
23714,"[3, 32, 46, 241]"
6682,"[3, 32, 46, 240]"
19951,"[3, 32, 45, 243]"
14262,"[3, 32, 45, 244]"
4357,"[3, 32, 46, 240, 334]"
23270,"[3, 32, 46, 240]"
10709,"[3, 32, 46, 241]"
4337,"[3, 32, 46, 240]"
13984,"[3, 32, 46, 241]"
8809,"[3, 32, 45, 243]"
23256,"[3, 32, 45, 244]"
396,"[3, 32, 44, 236]"
17813,"[3, 32, 44, 236]"
4222,"[3, 32, 44, 236]"
10011,"[3, 32, 44, 236]"
2058,"[3, 32, 44, 236]"
18258,"[3, 32, 44, 236]"
3608,"[3, 32, 44, 236]"
3924,"[3, 32, 44, 236]"
2544,"[3, 32, 44, 236]"
2402,"[3, 32, 44, 236]"
8036,"[3, 32, 44, 236]"
4319,"[3, 32, 44, 236]"
17015,"[3, 32, 44, 236]"
17424,"[3, 32, 44, 236]"
1092,"[3, 32, 44, 236]"
1450,"[3, 32, 44, 236]"
16008,"[3, 32, 44, 236]"
21695,"[3, 32, 44, 236]"
13555,"[3, 32, 44, 236]"
10223,"[3, 32, 44, 236]"
11203,"[3, 32, 44, 236]"
17967,"[3, 49, 54, 63, 154, 264]"
5475,"[3, 49, 54, 257]"
4587,"[3, 49, 64, 154]"
9309,"[3, 49, 64, 154]"
12899,"[3, 49, 64, 154]"
632,"[3, 49, 64, 71, 75, 88, 154, 174, 178]"
5934,"[3, 49, 64, 71, 75, 88, 154, 174, 178]"
24976,"[3, 49, 64, 71, 75, 88, 154, 174, 178]"
17286,"[3, 32, 33, 49, 62, 64, 70, 144, 154]"
12661,"[3, 49, 50, 64, 152, 154]"
22571,"[3, 49, 64, 154]"
9659,"[3, 49, 53, 153]"
5580,"[3, 49, 65, 154]"
2832,"[3, 49, 64, 154]"
15654,"[3, 49, 64, 154]"
17555,"[3, 49, 64, 71, 75, 88, 154, 174, 178]"
12015,"[3, 49, 64, 71, 75, 88, 154, 174, 178]"
12534,"[3, 49, 64, 71, 75, 88, 154, 174, 178]"
22182,"[3, 32, 33, 49, 62, 64, 70, 144, 154]"
8765,"[3, 49, 50, 64, 152, 154]"
5311,"[3, 49, 64, 154]"
16596,"[3, 49, 53, 153]"
23939,"[3, 49, 65, 154]"
26642,"[3, 49, 63, 154]"
22473,"[3, 49, 63, 154]"
26932,"[3, 49, 63, 154]"
3503,"[3, 49, 63, 154]"
22602,"[3, 49, 63, 154]"
850,"[3, 49, 63, 154]"
19079,"[3, 49, 63, 154]"
12321,"[3, 49, 63, 154]"
10217,"[3, 49, 63, 154]"
21746,"[3, 49, 63, 154]"
15527,"[3, 49, 63, 154]"
8332,"[3, 49, 63, 154]"
12750,"[3, 32, 39, 230]"
16586,"[3, 32, 38, 237, 238, 239]"
15565,"[3, 32, 39, 230]"
9956,"[3, 32, 39, 230]"
24237,"[3, 32, 39, 232]"
13574,"[3, 32, 33, 39, 144, 230, 231]"
11507,"[3, 32, 39, 231]"
8462,"[3, 32, 39, 225]"
23977,"[3, 32, 38, 39, 230, 237]"
14367,"[3, 32, 36, 144, 202, 224]"
4797,"[3, 32, 44, 233]"
13649,"[3, 32, 38, 237, 238, 239]"
10241,"[3, 32, 39, 232]"
24700,"[3, 32, 39, 231]"
20476,"[3, 32, 39, 225]"
18540,"[3, 32, 38, 39, 230, 237]"
23128,"[3, 32, 38, 237, 238, 239]"
1140,"[3, 101, 115, 342]"
15188,"[3, 101, 115, 342]"
5861,"[3, 101, 115, 342]"
18899,"[3, 101, 115, 342]"
12975,"[3, 101, 115, 342]"
17645,"[3, 101, 115, 342]"
6848,"[3, 101, 115, 342]"
24500,"[3, 101, 115, 342]"
18576,"[3, 101, 115, 342]"
20374,"[3, 101, 115, 342]"
25600,"[3, 101, 115, 342]"
7869,"[3, 101, 115, 342]"
16839,"[3, 101, 115, 342]"
26562,"[3, 101, 115, 342]"
12728,"[3, 101, 115, 342]"
17568,"[3, 101, 115, 342]"
650,"[3, 101, 115, 342]"
6219,"[3, 101, 115, 342]"
25955,"[3, 101, 115, 342]"
20081,"[3, 101, 115, 342]"
24103,"[3, 101, 115, 342]"
11790,"[3, 101, 115, 342]"
6128,"[3, 32, 40, 246]"
15745,"[3, 32, 40, 245]"
2474,"[3, 32, 40, 246]"
13678,"[3, 32, 40, 247]"
10893,"[3, 32, 40, 247]"
17941,"[3, 32, 40, 247]"
15839,"[3, 32, 40, 247]"
22574,"[3, 32, 40, 247]"
7064,"[3, 32, 40, 247]"
20363,"[3, 32, 40, 247]"
23930,"[3, 32, 40, 245]"
11016,"[3, 32, 40, 247]"
25074,"[3, 49, 54, 81, 259, 409]"
21698,"[3, 49, 54, 260]"
21028,"[3, 49, 81, 406]"
3956,"[3, 49, 54, 257]"
16051,"[3, 49, 54, 257]"
12127,"[3, 49, 54, 258]"
9007,"[3, 49, 54, 81, 259, 409]"
2653,"[3, 49, 54, 259]"
23420,"[3, 49, 54, 81, 259, 409]"
20556,"[3, 49, 54, 260]"
9814,"[3, 49, 81, 409]"
11770,"[3, 49, 54, 259]"
12250,"[3, 49, 54, 257]"
21122,"[3, 49, 54, 259]"
14883,"[3, 71, 79, 1750]"
8956,"[3, 71, 98, 209]"
17814,"[3, 71, 79, 1750]"
17396,"[3, 32, 46, 1647]"
3835,"[3, 71, 74, 76]"
10995,"[3, 32, 46, 1647]"
18374,"[3, 71, 74, 76]"
25523,"[3, 71, 74, 76]"
21716,"[3, 71, 74, 76]"
2069,"[3, 32, 46, 1647]"
14039,"[3, 71, 74, 76]"
9402,"[3, 71, 74, 76]"
19735,"[3, 71, 74, 76]"
23933,"[3, 71, 176, 177]"
17205,"[3, 71, 176, 177]"
6366,"[3, 71, 87, 176]"
3571,"[3, 71, 88, 174, 175]"
26953,"[3, 71, 174, 175]"
11301,"[3, 71, 88, 174]"
3317,"[3, 71, 88, 174, 175]"
27383,"[3, 71, 174, 175]"
1322,"[3, 71, 74, 174, 175, 439]"
257,"[3, 71, 88, 174]"
20332,"[3, 71, 74, 88, 174, 183]"
1651,"[3, 71, 74, 88, 174, 183]"
4960,"[3, 71, 74, 88, 174, 183]"
11796,"[3, 71, 74, 181]"
10337,"[3, 71, 74, 181]"
22554,"[3, 71, 74, 182]"
26798,"[3, 71, 88, 174, 175]"
24167,"[3, 71, 174, 175]"
4041,"[3, 71, 74, 174, 175, 439]"
14483,"[3, 71, 88, 174]"
18824,"[3, 71, 74, 88, 174, 183]"
16639,"[3, 71, 74, 88, 174, 183]"
24774,"[3, 71, 74, 181]"
5828,"[3, 71, 74, 182]"
22057,"[3, 49, 54, 257]"
16339,"[3, 49, 54, 257]"
16112,"[3, 49, 54, 258]"
13593,"[3, 49, 54, 81, 259, 409]"
1337,"[3, 49, 54, 259]"
14336,"[3, 49, 54, 81, 259, 409]"
23723,"[3, 49, 54, 260, 262]"
14970,"[3, 49, 54, 260]"
1788,"[3, 49, 54, 260, 262]"
19382,"[3, 49, 54, 259]"
22016,"[3, 49, 54, 257]"
22076,"[3, 49, 54, 257]"
1916,"[3, 49, 54, 258]"
9120,"[3, 49, 54, 81, 259, 409]"
25823,"[3, 49, 54, 259]"
929,"[3, 49, 54, 81, 259, 409]"
26398,"[3, 49, 54, 260, 262]"
18936,"[3, 49, 54, 260]"
5021,"[3, 49, 54, 260, 262]"
12106,"[3, 49, 54, 259]"
3150,"[3, 49, 54, 257]"
13201,"[3, 49, 54, 260]"
9303,"[3, 101, 110, 348]"
9266,"[3, 101, 111, 348]"
19165,"[3, 101, 111, 348]"
23064,"[3, 101, 110, 348]"
17547,"[3, 101, 342, 344]"
22875,"[3, 101, 342, 344]"
20554,"[3, 101, 342, 344, 348, 353]"
11381,"[3, 101, 342, 344, 348, 353]"
20993,"[3, 101, 342, 344]"
17087,"[3, 101, 342, 344, 348, 353]"
3902,"[3, 101, 342, 344, 348, 353]"
20291,"[3, 101, 342, 344]"
1372,"[3, 101, 342, 344]"
22091,"[3, 101, 342, 344]"
25189,"[3, 101, 342, 344, 348, 353]"
2078,"[3, 101, 342, 344, 348, 353]"
19291,"[3, 101, 348, 350]"
11437,"[3, 101, 348, 350]"
13197,"[3, 101, 348, 350]"
2484,"[3, 101, 348, 350]"
19200,"[3, 101, 348, 350]"
23156,"[3, 101, 348, 350]"
5416,"[3, 101, 112, 348]"
19379,"[3, 101, 112, 348]"
22469,"[3, 101, 112, 348]"
20753,"[3, 101, 112, 348]"
27126,"[3, 101, 348, 350]"
3405,"[3, 101, 348, 350]"
19682,"[3, 101, 348, 350]"
19590,"[3, 101, 348, 350]"
17584,"[3, 101, 348, 350]"
18608,"[3, 101, 348, 350]"
13497,"[3, 101, 112, 348]"
16010,"[3, 101, 112, 348]"
26653,"[3, 101, 112, 348]"
11139,"[3, 101, 112, 348]"
27257,"[3, 101, 112, 348]"
9937,"[3, 49, 61, 171]"
3690,"[3, 49, 61, 171, 173]"
5977,"[3, 49, 61, 171, 173]"
25344,"[3, 49, 61, 171]"
12333,"[3, 49, 61, 173]"
24013,"[3, 49, 61, 173]"
20946,"[3, 49, 61, 171]"
4065,"[3, 49, 61, 171, 173]"
10511,"[3, 49, 61, 171, 173]"
18314,"[3, 49, 61, 172]"
16548,"[3, 49, 61, 173]"
3842,"[3, 49, 61, 171, 173]"
14294,"[3, 49, 61, 171]"
9967,"[3, 49, 61, 171, 173]"
12435,"[3, 49, 61, 171]"
8893,"[3, 49, 61, 172]"
20925,"[3, 49, 61, 173]"
9813,"[3, 71, 75, 178]"
25325,"[3, 71, 75, 178]"
8559,"[3, 71, 75, 178]"
8547,"[3, 71, 77, 186]"
8064,"[3, 71, 75, 178]"
149,"[3, 71, 75, 178]"
444,"[3, 71, 75, 178]"
18733,"[3, 71, 75, 178]"
1760,"[3, 71, 75, 178]"
11649,"[3, 71, 75, 178]"
21157,"[3, 71, 75, 178]"
18115,"[3, 71, 75, 178]"
7669,"[3, 71, 77, 186]"
23711,"[3, 71, 77, 186]"
26038,"[3, 71, 75, 178]"
17578,"[3, 71, 75, 178]"
15152,"[3, 71, 75, 178]"
23794,"[3, 71, 75, 178]"
10730,"[3, 71, 75, 178]"
18212,"[3, 71, 75, 178]"
26597,"[3, 71, 75, 178]"
18833,"[3, 71, 75, 178]"
24147,"[3, 71, 77, 186]"
19226,"[3, 71, 77, 186]"
17028,"[3, 32, 49, 58, 158, 331, 332]"
19181,"[3, 49, 58, 158]"
8464,"[3, 49, 58, 71, 79, 158, 269]"
16022,"[3, 32, 49, 58, 158, 331, 332]"
6745,"[3, 49, 58, 71, 79, 158, 269]"
16020,"[3, 71, 93, 278]"
26223,"[3, 71, 94, 278]"
11074,"[3, 71, 94, 278]"
14837,"[3, 71, 92, 278]"
11651,"[3, 71, 95, 278]"
1691,"[3, 71, 94, 278]"
9586,"[3, 71, 94, 278]"
1070,"[3, 71, 94, 278]"
8955,"[3, 71, 94, 278]"
8739,"[3, 71, 94, 278]"
10516,"[3, 71, 94, 278]"
25502,"[3, 71, 80, 90, 272]"
23533,"[3, 71, 90, 272]"
13954,"[3, 71, 80, 272]"
8044,"[3, 71, 74, 80, 272, 439]"
22710,"[3, 71, 90, 272]"
4609,"[3, 71, 90, 272]"
6120,"[3, 71, 90, 272]"
15111,"[3, 71, 74, 80, 272, 439]"
18601,"[3, 71, 90, 272]"
2424,"[3, 71, 90, 272]"
2567,"[3, 71, 80, 90, 272]"
19863,"[3, 71, 90, 272]"
5822,"[3, 71, 80, 272]"
6619,"[3, 71, 74, 80, 272, 439]"
5467,"[3, 71, 90, 272]"
18134,"[3, 71, 90, 272]"
18365,"[3, 71, 90, 272]"
22587,"[3, 71, 74, 80, 272, 439]"
16574,"[3, 71, 90, 272]"
4843,"[3, 71, 90, 272]"
15674,"[3, 71, 80, 90, 272]"
9486,"[3, 71, 90, 272]"
22303,"[3, 49, 55, 265]"
20571,"[3, 49, 154, 649]"
18698,"[3, 49, 57, 158]"
9873,"[3, 71, 95, 99, 278, 283]"
10661,"[3, 71, 95, 99, 278, 283]"
21590,"[3, 101, 102, 338]"
10095,"[3, 101, 338, 340]"
24643,"[3, 101, 104, 342]"
19495,"[3, 101, 102, 338]"
11436,"[3, 101, 102, 338]"
27062,"[3, 101, 338, 340]"
26092,"[3, 101, 338, 340]"
15548,"[3, 101, 103, 338]"
15396,"[3, 101, 103, 338]"
22360,"[3, 101, 103, 338]"
10959,"[3, 101, 105, 342]"
15135,"[3, 101, 104, 342]"
19592,"[3, 101, 104, 342]"
14600,"[3, 101, 102, 338]"
13642,"[3, 101, 102, 338]"
20567,"[3, 101, 338, 340]"
19727,"[3, 101, 338, 340]"
20489,"[3, 101, 103, 338]"
6798,"[3, 101, 103, 338]"
14016,"[3, 101, 103, 338]"
23869,"[3, 101, 105, 342]"
17481,"[3, 101, 104, 342]"
13113,"[3, 101, 104, 342]"
3006,"[3, 101, 105, 342]"
16547,"[3, 101, 105, 342]"
17968,"[3, 101, 102, 338]"
21843,"[3, 101, 105, 342]"
25940,"[3, 101, 107, 342]"
25028,"[3, 101, 104, 342]"
5593,"[3, 101, 102, 338]"
26219,"[3, 101, 114, 338]"
27064,"[3, 101, 109, 342]"
18628,"[3, 101, 106, 342]"
11588,"[3, 101, 105, 342]"
20810,"[3, 101, 105, 342]"
13127,"[3, 101, 107, 342]"
17677,"[3, 101, 107, 342]"
17445,"[3, 101, 104, 342]"
